zip,median_sqft,state
60103,2025.5,IL
60104,1184,IL
60106,1524,IL
60107,1442,IL
60108,2192,IL
60109,1348,IL
60110,1454,IL
60111,1700,IL
60112,1837,IL
60113,1149,IL
60115,1601,IL
60118,2181,IL
60119,2393,IL
60120,1438.5,IL
60123,1589.5,IL
60124,2567,IL
60126,1798.5,IL
60129,1916,IL
60130,1447,IL
60131,1203,IL
60133,1468,IL
60134,2328,IL
60135,1533,IL
60136,2470,IL
60137,2010,IL
60139,1576,IL
60140,2305,IL
60142,2054,IL
60143,1744,IL
60145,1793,IL
60146,2014,IL
60148,1530,IL
60150,1550,IL
60151,1997,IL
60152,1929,IL
60153,1453,IL
60154,1312,IL
60155,1199,IL
60156,2017,IL
60157,2174.5,IL
60160,1484,IL
60162,1191.5,IL
60163,1187,IL
60164,1353.5,IL
60165,1241,IL
60169,1624.5,IL
60171,1284,IL
60172,1714,IL
60173,2879,IL
60174,1863.5,IL
60175,3049.5,IL
60176,1270,IL
60177,1951,IL
60178,1937,IL
60180,2155.5,IL
60181,1371,IL
60183,1588,IL
60184,3068,IL
60185,1915.5,IL
60187,1672,IL
60188,1772,IL
60189,2254,IL
60190,2044,IL
60191,1722,IL
60192,2218.5,IL
60193,1680.5,IL
60194,2484,IL
60195,1068,IL
60201,2085.5,IL
60202,1813.5,IL
60203,1874.5,IL
60302,2106.5,IL
60304,1647,IL
60305,2549,IL
60401,2050.5,IL
60402,1362,IL
60403,1661,IL
60404,2320,IL
60406,1392,IL
60407,1383,IL
60408,1571,IL
60409,1282,IL
60410,2146,IL
60411,1329.5,IL
60415,1371.5,IL
60416,1617.5,IL
60417,2109,IL
60418,1475,IL
60419,1215.5,IL
60420,1542.5,IL
60421,1818.5,IL
60422,2347,IL
60423,2640.5,IL
60424,1457,IL
60425,1441,IL
60426,1133.5,IL
60428,1258,IL
60429,1395,IL
60430,1606,IL
60431,2050.5,IL
60432,1342.5,IL
60433,1216,IL
60435,1419,IL
60436,1210,IL
60437,1532,IL
60438,1387,IL
60439,2549.5,IL
60440,1744,IL
60441,1796,IL
60442,2271,IL
60443,1940.5,IL
60444,1514.5,IL
60445,1272,IL
60446,1665,IL
60447,2103,IL
60448,2364,IL
60449,2064.5,IL
60450,1726,IL
60451,2227.5,IL
60452,1533,IL
60453,1491,IL
60455,1365,IL
60456,1011,IL
60457,1559,IL
60458,1450,IL
60459,1366,IL
60460,1575.5,IL
60461,2491.5,IL
60462,1993,IL
60463,1981,IL
60464,2767.5,IL
60465,1784,IL
60466,1283,IL
60467,2749,IL
60468,1862.5,IL
60469,1209,IL
60470,1314,IL
60471,1628,IL
60472,1145,IL
60473,1523,IL
60474,1186.5,IL
60475,1338.5,IL
60476,1271,IL
60477,1595,IL
60478,1549,IL
60479,1798.5,IL
60480,1730,IL
60481,1346,IL
60482,1404.5,IL
60484,1956,IL
60487,2171,IL
60490,2406,IL
60491,2509,IL
60501,1281,IL
60502,2378.5,IL
60503,2254.5,IL
60504,1762,IL
60505,1248,IL
60506,1546,IL
60510,2137,IL
60511,2074,IL
60512,2129.5,IL
60513,1308,IL
60514,2290.5,IL
60515,1843.5,IL
60516,1870,IL
60517,1860,IL
60518,1555,IL
60519,1258,IL
60520,1897,IL
60521,3200.5,IL
60523,3585,IL
60525,1972.5,IL
60526,1492,IL
60527,3065,IL
60530,1727,IL
60531,1703,IL
60532,2170,IL
60534,1226,IL
60536,1750,IL
60537,1715,IL
60538,1834,IL
60540,2374,IL
60541,2011,IL
60542,2141,IL
60543,2401,IL
60544,1997.5,IL
60545,1754,IL
60546,1512,IL
60548,1671,IL
60549,1774,IL
60550,1621,IL
60551,1782,IL
60552,1707,IL
60553,2050,IL
60554,2491,IL
60555,1647.5,IL
60556,1900.5,IL
60558,2200,IL
60559,1626.5,IL
60560,2386,IL
60561,1997.5,IL
60563,2233,IL
60564,2974.5,IL
60565,2540,IL
60567,3389.5,IL
60585,2795,IL
60586,2037,IL
60599,1410.5,IL
60605,2853,IL
60607,3343,IL
60608,1675.5,IL
60609,1361,IL
60610,3815,IL
60611,4732,IL
60612,2150,IL
60613,3135,IL
60614,3596,IL
60615,2841,IL
60616,2202.5,IL
60617,1316,IL
60618,2394.5,IL
60619,1441,IL
60620,1404.5,IL
60621,1256.5,IL
60622,2676,IL
60623,1261,IL
60624,1452,IL
60625,2007,IL
60626,2242,IL
60628,1251,IL
60629,1335,IL
60630,1504.5,IL
60631,1546,IL
60632,1234,IL
60633,1222.5,IL
60634,1418,IL
60636,1169,IL
60637,1787,IL
60638,1221.5,IL
60639,1422,IL
60640,2813,IL
60641,1633,IL
60642,2604,IL
60643,1522,IL
60644,1570,IL
60645,1730,IL
60646,1707.5,IL
60647,2401,IL
60649,1995,IL
60651,1408.5,IL
60652,1273,IL
60653,2875,IL
60655,1308,IL
60656,1335,IL
60657,3297,IL
60659,1658,IL
60660,2217,IL
60706,1293,IL
60707,1460,IL
60712,1948,IL
60714,1408.5,IL
60803,1370,IL
60804,1280,IL
60805,1377,IL
60827,1120,IL
60901,1360,IL
60910,1256,IL
60913,1752,IL
60914,1880.5,IL
60915,1233.5,IL
60917,1777.5,IL
60920,1632,IL
60921,1556,IL
60922,1504,IL
60929,1501,IL
60934,1810,IL
60935,1782.5,IL
60940,1780,IL
60941,1555,IL
60942,1509,IL
60949,1408,IL
60950,1955,IL
60954,1417,IL
60958,1368,IL
60960,1582.5,IL
60961,1492,IL
60963,1554,IL
60964,1740,IL
60969,1360,IL
61006,1664,IL
61007,1499,IL
61008,1798,IL
61010,1799,IL
61011,2672,IL
61012,1517.5,IL
61013,1542.5,IL
61015,1892,IL
61016,1946,IL
61018,1652,IL
61019,1932,IL
61020,1780,IL
61021,1428.5,IL
61024,1588,IL
61030,1690,IL
61031,1696,IL
61032,1632,IL
61038,1857.5,IL
61039,1629,IL
61042,1617,IL
61047,1914.5,IL
61048,1683,IL
61049,1782.5,IL
61050,2100,IL
61052,1797.5,IL
61054,1365.5,IL
61060,1777,IL
61061,1605,IL
61062,2019,IL
61063,1656.5,IL
61064,1584,IL
61065,1902,IL
61067,1978,IL
61068,1515,IL
61070,2100,IL
61071,1198,IL
61072,1905,IL
61073,2102,IL
61079,1280,IL
61080,1524,IL
61081,1480.5,IL
61084,1860,IL
61088,1768,IL
61089,1644,IL
61101,1128.5,IL
61102,1257.5,IL
61103,1357,IL
61104,1339,IL
61107,1695,IL
61108,1381,IL
61109,1463,IL
61111,1467.5,IL
61114,2121,IL
61115,1394,IL
61201,1261.5,IL
61230,1406,IL
61231,1450.5,IL
61232,1466,IL
61233,1462,IL
61234,1549,IL
61235,1446,IL
61238,1388,IL
61239,1121,IL
61240,1806,IL
61241,1294,IL
61242,1639.5,IL
61243,1838,IL
61244,1259,IL
61250,1549,IL
61251,1670,IL
61252,1388,IL
61254,1772,IL
61256,1534,IL
61257,1618,IL
61258,1554,IL
61259,1821,IL
61260,1474,IL
61261,1475,IL
61262,1753,IL
61263,1188,IL
61264,1322,IL
61265,1293.5,IL
61270,1491,IL
61272,1489,IL
61273,1537,IL
61274,2083.5,IL
61275,1985,IL
61277,1464,IL
61278,1584.5,IL
61279,1516,IL
61281,1700,IL
61282,1230,IL
61283,1593,IL
61284,1753,IL
61301,1230.5,IL
61310,1566,IL
61311,1150,IL
61312,1390,IL
61313,1942.5,IL
61314,1369.5,IL
61315,964,IL
61316,1089,IL
61317,1100,IL
61318,1688,IL
61319,1462,IL
61320,1334,IL
61321,1782.5,IL
61322,1085,IL
61324,1672,IL
61325,1551,IL
61326,1483,IL
61327,1559.5,IL
61329,1259,IL
61330,1632.5,IL
61332,1250,IL
61333,1641,IL
61334,1512,IL
61335,1530,IL
61336,1630.5,IL
61337,1422.5,IL
61338,1083,IL
61340,1067,IL
61341,1530.5,IL
61342,1473,IL
61344,1355,IL
61345,1289,IL
61348,1294,IL
61349,1446.5,IL
61350,1424,IL
61353,1638,IL
61354,1357,IL
61356,1565,IL
61358,1804,IL
61359,920,IL
61360,1538.5,IL
61361,1371.5,IL
61362,1298,IL
61363,1040.5,IL
61364,1226.5,IL
61367,1681,IL
61368,1643,IL
61369,1439,IL
61370,1520.5,IL
61371,1546,IL
61372,1539,IL
61373,1774,IL
61374,1254,IL
61375,1637,IL
61376,1596,IL
61377,1646,IL
61378,1709,IL
61379,1446,IL
61401,1324.5,IL
61410,1403.5,IL
61411,1603,IL
61412,1483,IL
61413,1433.5,IL
61414,1469.5,IL
61415,1858,IL
61416,1653,IL
61418,1421,IL
61420,1523,IL
61421,1837,IL
61422,1663.5,IL
61424,1691,IL
61425,1166,IL
61427,1737.5,IL
61428,2060.5,IL
61430,1458,IL
61431,1827,IL
61432,1450,IL
61434,1545,IL
61436,1700.5,IL
61437,1398.5,IL
61438,1667,IL
61439,1378,IL
61440,1420,IL
61441,1577,IL
61442,1265,IL
61443,1265.5,IL
61448,1503.5,IL
61449,1382,IL
61450,1593,IL
61451,1528,IL
61454,1337.5,IL
61455,1575,IL
61458,1312,IL
61459,1321,IL
61465,1494,IL
61466,1495,IL
61467,1785,IL
61468,1636,IL
61469,1194.5,IL
61470,1807.5,IL
61472,1697,IL
61474,1305,IL
61475,1450,IL
61476,1265.5,IL
61477,1643,IL
61480,1651,IL
61482,1541,IL
61483,1722.5,IL
61484,1537,IL
61485,1253.5,IL
61486,1340.5,IL
61488,1408.5,IL
61489,1574.5,IL
61490,1528,IL
61491,1743,IL
61501,1466,IL
61516,1837.5,IL
61517,2499,IL
61519,1175.5,IL
61520,1373,IL
61523,1647,IL
61524,1045,IL
61525,2835,IL
61526,2172.5,IL
61528,3012,IL
61529,1534,IL
61530,1814,IL
61531,1405.5,IL
61533,1466,IL
61534,1864,IL
61535,2162,IL
61536,1741,IL
61537,1636.5,IL
61540,1624,IL
61541,1464.5,IL
61542,1417,IL
61544,1571,IL
61545,1712,IL
61546,1514,IL
61547,2274,IL
61548,2413,IL
61550,2115,IL
61552,1337,IL
61553,1140.5,IL
61554,1418,IL
61555,2130,IL
61559,1885,IL
61560,1656.5,IL
61561,1608.5,IL
61563,1223.5,IL
61564,1286,IL
61565,1910,IL
61568,1990,IL
61569,1886,IL
61570,1764,IL
61571,1856,IL
61572,1392,IL
61603,1240,IL
61604,1459,IL
61605,985.5,IL
61606,1922,IL
61607,1509,IL
61610,1128.5,IL
61611,1759,IL
61612,2145.5,IL
61613,1134,IL
61614,1907,IL
61615,2409.5,IL
61616,1147,IL
61701,1547.5,IL
61704,2771.5,IL
61705,3010,IL
61721,1459,IL
61722,1340,IL
61723,1467,IL
61724,1793,IL
61725,2234,IL
61726,1816,IL
61728,2052,IL
61729,2142,IL
61730,1294.5,IL
61732,1905,IL
61733,1792,IL
61734,1723,IL
61736,2612,IL
61737,1566,IL
61738,1971.5,IL
61739,1588,IL
61740,1460,IL
61741,1606.5,IL
61742,2464.5,IL
61743,1837.5,IL
61744,1757.5,IL
61745,2205,IL
61747,1593,IL
61748,2387,IL
61752,1552,IL
61753,1753,IL
61754,1583,IL
61755,2096,IL
61756,1642,IL
61759,1641.5,IL
61760,1556,IL
61761,2088,IL
61764,1431,IL
61769,1576.5,IL
61770,1529,IL
61771,2098.5,IL
61772,1813,IL
61774,1662,IL
61775,1589,IL
61776,2253,IL
61801,1539,IL
61802,1561,IL
61810,1616,IL
61811,2032,IL
61812,1591,IL
61813,1615.5,IL
61814,1780,IL
61815,1521,IL
61816,1673,IL
61817,1600,IL
61818,1579,IL
61820,1447,IL
61821,1434,IL
61822,2148.5,IL
61830,1678,IL
61832,1408,IL
61833,1188,IL
61834,1860,IL
61839,1604.5,IL
61840,2069.5,IL
61841,1815.5,IL
61843,1587,IL
61844,1574,IL
61845,1625.5,IL
61846,1321.5,IL
61847,1547,IL
61848,1250,IL
61849,1664,IL
61850,2110.5,IL
61851,1800,IL
61852,1725.5,IL
61853,2074,IL
61854,1754.5,IL
61856,1765,IL
61858,1497,IL
61859,1402,IL
61862,1834.5,IL
61863,1454,IL
61864,1599,IL
61865,1599,IL
61866,1340,IL
61870,1550,IL
61871,1400,IL
61872,1428,IL
61873,1635,IL
61874,2140,IL
61875,2341,IL
61876,1800,IL
61877,1588.5,IL
61878,1480,IL
61880,1533.5,IL
61883,1369,IL
61884,2270.5,IL
61912,1402,IL
61920,1606,IL
61925,1799,IL
61929,1432.5,IL
61931,1523.5,IL
61936,1056,IL
61938,1347,IL
61943,1755,IL
62001,1621.5,IL
62002,1354,IL
62006,1601.5,IL
62009,1200,IL
62010,1463,IL
62012,1574,IL
62013,1563.5,IL
62014,1568,IL
62018,1077,IL
62019,1467,IL
62021,1845,IL
62022,1830,IL
62024,1317,IL
62025,2019,IL
62028,1745.5,IL
62031,1263,IL
62033,1297,IL
62034,2174,IL
62035,1721,IL
62036,2180,IL
62037,1771,IL
62040,1279.5,IL
62045,1263,IL
62046,1788,IL
62047,1455,IL
62048,1075,IL
62052,1344,IL
62053,1338,IL
62058,1387,IL
62060,1047,IL
62061,1620.5,IL
62062,2264,IL
62063,1700,IL
62065,1177,IL
62067,1614,IL
62069,1424,IL
62070,1290,IL
62074,1576,IL
62079,1689.5,IL
62083,1919.5,IL
62084,1116,IL
62085,1100.5,IL
62086,1477,IL
62087,1082,IL
62088,1526,IL
62090,989,IL
62093,1089.5,IL
62095,1239.5,IL
62097,2158,IL
62201,1169.5,IL
62203,1173.5,IL
62204,1158,IL
62205,1155.5,IL
62206,1081,IL
62207,1241.5,IL
62208,1670,IL
62215,1920.5,IL
62216,1950,IL
62218,1978.5,IL
62219,1458,IL
62220,1610,IL
62221,2024,IL
62223,1750.5,IL
62226,1657,IL
62230,1849,IL
62231,1586.5,IL
62232,1601,IL
62234,1650,IL
62236,2184,IL
62239,1511,IL
62240,1478,IL
62243,1996,IL
62244,2024,IL
62245,1759,IL
62246,1488,IL
62248,1428,IL
62249,1776,IL
62250,1549.5,IL
62253,1252,IL
62254,1710,IL
62255,1808,IL
62257,1422,IL
62258,2029,IL
62260,2044,IL
62262,1504.5,IL
62264,1458.5,IL
62265,1977.5,IL
62269,2456,IL
62273,1235,IL
62275,1731,IL
62278,1597,IL
62280,1160,IL
62281,2034,IL
62282,1675,IL
62284,1701,IL
62285,2267,IL
62289,1384,IL
62293,1908.5,IL
62294,2147,IL
62295,1767.5,IL
62298,2035,IL
62301,1352,IL
62305,1600,IL
62311,1470,IL
62313,1728,IL
62316,1361,IL
62320,1541,IL
62321,1442.5,IL
62324,1548,IL
62325,1384.5,IL
62326,1323,IL
62330,1357,IL
62334,1559.5,IL
62338,1432,IL
62339,1613.5,IL
62341,1277.5,IL
62346,2151,IL
62347,1372,IL
62349,1548,IL
62351,1419,IL
62354,1407,IL
62355,1453,IL
62358,1460,IL
62359,1350,IL
62360,1444,IL
62365,1592,IL
62367,1606,IL
62373,1800,IL
62374,1495.5,IL
62376,1556,IL
62379,1458,IL
62380,1021,IL
62401,1942,IL
62411,1498,IL
62424,1950,IL
62428,1604,IL
62440,1755.5,IL
62443,1709.5,IL
62447,1325,IL
62461,1701,IL
62467,2628,IL
62468,1689,IL
62469,1674.5,IL
62473,1360,IL
62501,2134,IL
62510,1561,IL
62513,1572.5,IL
62515,1623.5,IL
62517,1252,IL
62518,2044.5,IL
62520,2017,IL
62521,1669,IL
62522,1655,IL
62526,1508,IL
62530,1554.5,IL
62531,1523.5,IL
62535,2843.5,IL
62536,2261,IL
62539,1537,IL
62540,1299.5,IL
62543,2079.5,IL
62544,1590,IL
62545,1833,IL
62546,1659.5,IL
62547,1737,IL
62548,1542,IL
62549,1879,IL
62551,1696,IL
62554,1689,IL
62555,1980.5,IL
62556,1500,IL
62557,1374,IL
62558,1648.5,IL
62561,1704.5,IL
62563,2200,IL
62567,1456,IL
62568,1345,IL
62570,1272,IL
62572,1731.5,IL
62573,1585,IL
62601,1469.5,IL
62610,1100,IL
62613,1735.5,IL
62615,1503,IL
62621,1494,IL
62625,2631.5,IL
62626,1554,IL
62628,1467,IL
62629,2250,IL
62630,1591.5,IL
62631,1674,IL
62634,2022,IL
62635,1322,IL
62638,1595,IL
62640,1495,IL
62642,1523.5,IL
62643,1346,IL
62649,1883.5,IL
62650,1554,IL
62656,1780,IL
62661,1573,IL
62665,1414,IL
62666,1788.5,IL
62667,1557,IL
62668,1672,IL
62670,1805,IL
62671,1594,IL
62672,1449,IL
62673,1505,IL
62674,1725,IL
62675,1958,IL
62677,1871.5,IL
62684,2412,IL
62685,1619,IL
62688,1710,IL
62689,1258,IL
62690,1431,IL
62692,1442,IL
62693,1871,IL
62694,1596,IL
62695,1596,IL
62702,1319,IL
62703,1314.5,IL
62704,1767.5,IL
62707,1641,IL
62711,3109,IL
62712,2461,IL
62716,1528,IL
62791,2120,IL
62801,1483,IL
62807,1505,IL
62810,1477.5,IL
62814,1704,IL
62816,1428,IL
62830,1448.5,IL
62841,1728,IL
62846,1362,IL
62849,1614,IL
62853,1564,IL
62854,1591,IL
62864,1634,IL
62870,1586.5,IL
62872,1712,IL
62875,1371.5,IL
62881,1441,IL
62882,1415,IL
62883,1701,IL
62889,1689.5,IL
62892,1618.5,IL
62893,1743,IL
62894,1694,IL
62898,1760,IL
62901,1667.5,IL
62902,2181,IL
62903,2627,IL
62907,1605.5,IL
62908,1941,IL
62910,1493,IL
62912,1460,IL
62914,1582,IL
62916,1504,IL
62918,1759,IL
62921,1077,IL
62922,1736,IL
62923,1711,IL
62924,1400,IL
62927,1235.5,IL
62932,1438.5,IL
62933,1559.5,IL
62939,1549.5,IL
62940,1343,IL
62942,1402,IL
62943,1740,IL
62948,1435,IL
62949,1357,IL
62950,1980,IL
62951,1395.5,IL
62957,1500,IL
62959,1724.5,IL
62960,1404.5,IL
62966,1551,IL
62967,2042,IL
62969,1375.5,IL
62972,1631,IL
62974,1583,IL
62975,1350,IL
62988,1212,IL
62990,1464,IL
62994,1644,IL
62995,1535,IL
63005,4076,MO
63010,1461.5,MO
63011,2280.5,MO
63012,1518,MO
63013,1644.5,MO
63014,1927,MO
63015,1582,MO
63016,1501,MO
63017,2819,MO
63019,1374,MO
63020,1361,MO
63021,1997.5,MO
63022,2005,MO
63023,1562.5,MO
63024,2217,MO
63025,2478,MO
63026,1827,MO
63028,1576.5,MO
63031,1278,MO
63033,1564,MO
63034,2044,MO
63036,1395.5,MO
63037,1552,MO
63038,3538,MO
63039,1369.5,MO
63040,2580,MO
63041,1535,MO
63042,1326,MO
63043,1466.5,MO
63044,1699.5,MO
63048,1614,MO
63049,1657.5,MO
63050,1656,MO
63051,1608,MO
63052,1693.5,MO
63055,2005,MO
63056,1637.5,MO
63060,1552,MO
63061,1731,MO
63068,1489,MO
63069,1744.5,MO
63070,1398.5,MO
63072,1640.5,MO
63073,4766,MO
63074,1056,MO
63077,1403,MO
63080,1374.5,MO
63084,1504,MO
63087,1736,MO
63088,1606.5,MO
63089,1706,MO
63090,1729,MO
63101,1442,MO
63103,2425,MO
63104,2131,MO
63105,2932.5,MO
63106,1668,MO
63107,1507,MO
63108,2917,MO
63109,1333,MO
63110,1819,MO
63111,1248.5,MO
63112,1978.5,MO
63113,1723,MO
63114,1144,MO
63115,1144,MO
63116,1171.5,MO
63117,1584,MO
63118,1755,MO
63119,1485,MO
63120,991,MO
63121,1168.5,MO
63122,1967,MO
63123,1265,MO
63124,3541,MO
63125,1231,MO
63126,1499,MO
63127,2979,MO
63128,2043,MO
63129,1945.5,MO
63130,1925.5,MO
63131,3313,MO
63132,2034,MO
63133,947,MO
63134,1083,MO
63135,1181,MO
63136,1047,MO
63137,1024.5,MO
63138,1385,MO
63139,1164.5,MO
63141,3151.5,MO
63143,1246.5,MO
63144,1424.5,MO
63146,1965,MO
63147,1085,MO
63151,1594,MO
63301,1568,MO
63303,2157,MO
63304,2071,MO
63332,2674.5,MO
63341,3118,MO
63343,1415,MO
63345,1164,MO
63346,2368,MO
63347,1766.5,MO
63348,2090.5,MO
63349,1630,MO
63351,1413,MO
63352,1598.5,MO
63357,1836,MO
63362,1531,MO
63366,1837,MO
63367,2350,MO
63368,2265,MO
63369,1870,MO
63373,1385,MO
63376,1734.5,MO
63377,1742.5,MO
63379,1546,MO
63380,1478.5,MO
63381,1606.5,MO
63382,1331.5,MO
63383,1506.5,MO
63385,2042.5,MO
63386,1300.5,MO
63388,1726,MO
63389,1374,MO
63390,1478,MO
63401,1618,MO
63435,1425.5,MO
63436,1412.5,MO
63438,1655,MO
63440,1585,MO
63445,1727,MO
63447,1372,MO
63448,1584,MO
63452,1357,MO
63454,1535,MO
63456,1484,MO
63457,1586,MO
63459,1846,MO
63461,1606,MO
63462,1334,MO
63463,1530,MO
63467,1392,MO
63471,1830.5,MO
63501,1546,MO
63533,1456,MO
63541,1863,MO
63544,1592,MO
63546,1644,MO
63548,1481,MO
63559,2400,MO
63561,1353.5,MO
63601,1298,MO
63624,1315,MO
63628,1707,MO
63637,1389,MO
63640,1662.5,MO
63653,1229,MO
63655,1520,MO
63701,1852,MO
63703,1343.5,MO
63736,1642,MO
63739,1433.5,MO
63740,1388.5,MO
63743,1409,MO
63747,2198,MO
63751,1618.5,MO
63752,1699,MO
63755,1862.5,MO
63758,1599.5,MO
63760,1445,MO
63764,1495,MO
63766,1965,MO
63769,1987.5,MO
63771,1481,MO
63780,1528,MO
63781,1574,MO
63782,1733,MO
63785,1804,MO
63787,1619,MO
63801,1559,MO
63837,1236,MO
63852,1510,MO
63857,1564,MO
63863,1575,MO
63876,1799,MO
63901,1628.5,MO
63931,1498,MO
63932,1370,MO
63933,1570.5,MO
63935,1464,MO
63939,1523,MO
63940,1432,MO
63942,1532,MO
63945,1521.5,MO
63953,1350,MO
63954,1280,MO
63955,1514.5,MO
63961,1550.5,MO
64001,1468,MO
64011,2207,MO
64012,1660,MO
64014,1697,MO
64015,1841.5,MO
64016,1414.5,MO
64017,1683.5,MO
64018,1793,MO
64019,1695,MO
64020,1558,MO
64021,1514,MO
64022,1260,MO
64024,1444.5,MO
64028,1612,MO
64029,1773.5,MO
64030,1558,MO
64034,1833.5,MO
64035,1431,MO
64036,1066,MO
64037,1511,MO
64040,1685,MO
64048,1783,MO
64050,1286,MO
64052,1258.5,MO
64053,1095,MO
64054,1191,MO
64055,1496.5,MO
64056,1374.5,MO
64057,1833.5,MO
64058,1557,MO
64060,1972,MO
64061,1888.5,MO
64062,1661,MO
64063,1587,MO
64064,2658,MO
64066,1499,MO
64067,1533,MO
64068,1754.5,MO
64070,2046,MO
64071,1846,MO
64072,1541,MO
64074,1917,MO
64075,1607,MO
64076,1604.5,MO
64077,1462,MO
64078,1879.5,MO
64079,2273,MO
64080,1874,MO
64081,2275.5,MO
64082,2440,MO
64083,2041.5,MO
64084,1824,MO
64085,1488.5,MO
64086,1751.5,MO
64088,1649,MO
64089,1972,MO
64090,1171,MO
64093,1818,MO
64096,1575,MO
64097,1429,MO
64098,1868,MO
64105,3600,MO
64106,1768,MO
64108,1764.5,MO
64109,2133,MO
64110,1544.5,MO
64111,1611,MO
64112,1806,MO
64113,2040,MO
64114,1416.5,MO
64116,1392,MO
64117,1201.5,MO
64118,1497,MO
64119,1555,MO
64120,881,MO
64123,1375,MO
64124,1465,MO
64125,1180,MO
64126,1096,MO
64127,1272,MO
64128,1315,MO
64129,1194,MO
64130,1158.5,MO
64131,1616,MO
64132,1142.5,MO
64133,1472,MO
64134,1253.5,MO
64136,1594,MO
64137,1520,MO
64138,1457,MO
64139,2835,MO
64145,2423.5,MO
64146,1830,MO
64148,1751,MO
64149,2835.5,MO
64150,2440.5,MO
64151,2222.5,MO
64152,2649.5,MO
64153,1962,MO
64154,2394,MO
64155,1806,MO
64156,2386.5,MO
64157,2129,MO
64158,2050,MO
64161,1440,MO
64163,1422,MO
64164,2964.5,MO
64165,2181.5,MO
64166,2490,MO
64167,2735,MO
64171,1850,MO
64401,1847,MO
64421,1773.5,MO
64422,1899,MO
64423,1320,MO
64427,1751.5,MO
64428,1456.5,MO
64429,1734,MO
64430,2072,MO
64431,1400,MO
64433,1564.5,MO
64434,1691,MO
64436,2061,MO
64439,1554.5,MO
64440,1604,MO
64443,1862.5,MO
64444,1719.5,MO
64445,1800,MO
64448,2061.5,MO
64449,1728,MO
64454,1714,MO
64455,1500,MO
64457,1363,MO
64459,1606,MO
64461,1462.5,MO
64465,1568,MO
64468,1798,MO
64469,1702,MO
64474,1629,MO
64475,1894.5,MO
64476,1567.5,MO
64477,1786,MO
64479,1432,MO
64480,1586,MO
64483,1649.5,MO
64484,1445,MO
64485,1830,MO
64487,1249.5,MO
64490,1683,MO
64492,1876,MO
64493,1781,MO
64494,1462,MO
64497,1670,MO
64501,1322,MO
64503,1343,MO
64504,1143.5,MO
64505,1665.5,MO
64506,1836,MO
64507,1260,MO
64624,1932,MO
64625,1530,MO
64637,1848,MO
64644,1485,MO
64649,1632,MO
64650,1856,MO
64671,1573,MO
64701,1571,MO
64720,1603,MO
64722,1898,MO
64723,1598,MO
64725,1464,MO
64730,1489.5,MO
64733,1616,MO
64734,2215,MO
64739,1416,MO
64742,1632.5,MO
64743,1258.5,MO
64746,1652.5,MO
64747,1523.5,MO
64755,1636,MO
64761,1529,MO
64779,1454,MO
64801,1473.5,MO
64804,1644,MO
64830,1296.5,MO
64832,1399,MO
64834,1859,MO
64835,1325,MO
64836,1663,MO
64840,1687,MO
64841,1166,MO
64842,1533.5,MO
64844,1420,MO
64850,1726,MO
64855,1522,MO
64859,1445,MO
64862,1611.5,MO
64865,1588,MO
64866,1755,MO
64870,1540,MO
65010,1817.5,MO
65016,1823,MO
65018,1686.5,MO
65023,2107,MO
65024,1472,MO
65025,1974,MO
65035,1648,MO
65039,2475,MO
65040,2151,MO
65043,2037,MO
65046,2108,MO
65051,1659,MO
65053,2523.5,MO
65054,2252.5,MO
65059,1489,MO
65062,1200,MO
65063,1996,MO
65067,1680,MO
65068,1493,MO
65074,2031,MO
65076,1986,MO
65077,1712.5,MO
65080,2098,MO
65081,1590,MO
65085,1964.5,MO
65101,1841.5,MO
65109,1975,MO
65111,1823,MO
65201,2031,MO
65202,1644,MO
65203,2329,MO
65231,1543,MO
65233,1690.5,MO
65237,1884,MO
65239,1537.5,MO
65240,1414,MO
65243,1739,MO
65248,2033,MO
65251,1628,MO
65255,1833,MO
65256,2432,MO
65257,2290,MO
65259,1557.5,MO
65260,1667,MO
65262,2081,MO
65264,1512,MO
65265,1413,MO
65270,1528,MO
65274,1461,MO
65276,1870.5,MO
65279,2810.5,MO
65284,1651.5,MO
65285,1698,MO
65287,2140,MO
65301,1660,MO
65322,1878.5,MO
65332,1800,MO
65333,1757,MO
65334,1890,MO
65336,1703.5,MO
65337,1515,MO
65339,3116,MO
65340,1465,MO
65347,1873,MO
65348,1838.5,MO
65349,1374,MO
65350,1723.5,MO
65351,2218,MO
65401,1800,MO
65452,1653,MO
65457,2295,MO
65461,1584,MO
65462,1446,MO
65463,1629.5,MO
65470,1626,MO
65529,1286.5,MO
65534,1843.5,MO
65536,1606,MO
65548,1700.5,MO
65550,1373,MO
65556,1516,MO
65559,1580,MO
65583,2211,MO
65584,2049,MO
65590,1768,MO
65601,1875,MO
65604,1682,MO
65610,1977,MO
65612,2087,MO
65613,1643.5,MO
65614,1841,MO
65616,2002.5,MO
65617,2043,MO
65619,1917,MO
65622,1556.5,MO
65626,1896,MO
65627,1449.5,MO
65629,1745,MO
65630,4302,MO
65631,1420,MO
65632,1444,MO
65640,1743,MO
65644,1725.5,MO
65648,1733,MO
65649,1930,MO
65652,2077,MO
65653,1733,MO
65663,1590,MO
65669,2066.5,MO
65672,1645,MO
65674,1526,MO
65679,1740.5,MO
65680,1652.5,MO
65685,1488,MO
65706,1612.5,MO
65710,1871,MO
65713,1893,MO
65714,2100,MO
65720,1670.5,MO
65721,1987,MO
